|company_code1|company_code2|company_code3|pol_no|ins_date|app_name|app_cst_no|app_id_no|insfav_type|insbene_cus_pro|relation|fav_type|name|insbene_cst_no|insbene_id_no|etl_date
14232||||P997309001201800000022|180713|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14233||||P997309001201800000022|180713|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14234||||P997309001201800000023|180716|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14235||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14236||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14237||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14238||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14239||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14240||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14241||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14242||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14243||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14244||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14245||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14246||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14247||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14248||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14249||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14250||||P997309001201800000024|180720|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14251||||P997312001201800000030|180727|浙江赛时科技有限责任公司|8000000421|1234231413234123|11|0|||浙江赛时科技有限责任公司|8000000421|1234231413234123|
14252||||P997309001201800000026|180822|合约加临分测试单|8000000481|11111111111111111111|11|0|||合约加临分测试单|8000000481|11111111111111111111|
14253||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14254||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14255||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14256||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14257||||P997309001201800000028|180918|软通太平|8000000087|1244132|11|1|05||软通太平|8000000087|1244132|
14258||||P997309001201800000028|180918|软通太平|8000000087|1244132|11|1|05||软通太平|8000000087|1244132|
14259||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14260||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14261||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14262||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14263||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14264||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14265||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14266||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14267||||P997309001201800000028|180918|软通太平|8000000087|1244132|11|1|05||软通太平|8000000087|1244132|
14268||||P997309001201800000028|180918|软通太平|8000000087|1244132|11|1|05||软通太平|8000000087|1244132|
14269||||P997309001201800000029|180918|noodles|8000000084|213456789|11|1|05||noodles|8000000084|213456789|
14270||||P997309001201800000029|180918|noodles|8000000084|213456789|11|1|05||noodles|8000000084|213456789|
14271||||P997312001201800000031|180918|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14272||||P997309001201800000029|180918|noodles|8000000084|213456789|11|1|05||noodles|8000000084|213456789|
14273||||P997309001201800000029|180918|noodles|8000000084|213456789|11|1|05||noodles|8000000084|213456789|
14274||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14275||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14276||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14277||||P997309001201800000027|180918|Robb Stark|8000000107|908765432|11|1|05||Robb Stark|8000000107|908765432|
14278||||P997309001201800000030|180921|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14279||||P997309001201800000030|180921|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14280||||P997309001201800000030|180921|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14281||||P997309001201800000030|180921|山水集团|8000000376|QAZX12345678|11|0|||山水集团|8000000376|QAZX12345678|
14282||||P997312001201800000032|181012|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14283||||P997312001201800000033|181012|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14284||||P997312001201800000034|181012|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14285||||P997312001201800000034|181012|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14286||||P997312001201800000034|181012|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14287||||P997312001201800000034|181012|许露露|8000000503|856984758474509|11|1|06||许露露|8000000503|856984758474509|
14288||||P997312001201800000035|181012|许露露|8000000522|843795790435|11|1|06||许露露|8000000522|843795790435|
14289||||P997312001201800000035|181012|许露露|8000000522|843795790435|11|1|06||许露露|8000000522|843795790435|
14290||||P997312001201800000035|181012|许露露|8000000522|843795790435|11|1|06||许露露|8000000522|843795790435|
14291||||P997312001201800000035|181012|许露露|8000000522|843795790435|11|1|06||许露露|8000000522|843795790435|
14292||||P997312001201800000036|181017|许露露|8000000524|3487509347950|11|1|05||许露露|8000000524|3487509347950|
14293||||P997312001201800000037|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14294||||P997312001201800000037|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14295||||P997312001201800000037|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14296||||P997312001201800000037|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14297||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14298||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14299||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14300||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14301||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14302||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14303||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14304||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14305||||P997312001201800000038|181022|许露露|8000000520|89364747092740|11|1|06||许露露|8000000520|89364747092740|
14306||||P997309001201800000031|181119|测试数据001|8000000040|11111111111111111111|11|0|||测试数据001|8000000040|11111111111111111111|
14307||||P997308007201800000001|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14308||||P997308007201800000002|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14309||||P997308007201800000003|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14310||||P997308007201800000004|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14311||||P997308007201800000005|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14312||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14313||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14314||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14315||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14316||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14317||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14318||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14319||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14320||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14321||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14322||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14323||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14324||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14325||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14326||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14327||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14328||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14329||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14330||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14331||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14332||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14333||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14334||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14335||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14336||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14337||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14338||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14339||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14340||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14341||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14342||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14343||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14344||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14345||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14346||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14347||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14348||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14349||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14350||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14351||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14352||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14353||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14354||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14355||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14356||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14357||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14358||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14359||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14360||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14361||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14362||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14363||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14364||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14365||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14366||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14367||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14368||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14369||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14370||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14371||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14372||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14373||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14374||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14375||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14376||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14377||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14378||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14379||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14380||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14381||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14382||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|512332346745346|
14383||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|512332346745346|
14384||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14385||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14386||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14387||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14388||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14389||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14390||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14391||||P997308007201800000006|181128|大清|8000000600|514354574845635|11|1|13||士兵|8000000601|6234234353467|
14392||||P997308007201800000006|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14393||||P997308007201800000007|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14394||||P997308007201800000007|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14395||||P997308007201800000007|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14396||||P997308007201800000007|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14397||||P997308007201800000008|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14398||||P997308007201800000008|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14399||||P997308007201800000008|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14400||||P997308007201800000008|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14401||||P997308007201800000009|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14402||||P997308007201800000009|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14403||||P997308007201800000009|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14404||||P997308007201800000009|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14405||||P997308007201800000010|181128|大清|8000000600|5354352353466|11|1|13||士兵|8000000601|6234234353467|
14406||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14407||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14408||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14409||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14410||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14411||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14412||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14413||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14414||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14415||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14416||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14417||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14418||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14419||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14420||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14421||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14422||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14423||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14424||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14425||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14426||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14427||||P997308007201800000011|181130|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
14428||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14429||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14430||||P997308007201800000012|181130|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14431||||P997309001201800000032|181203|测试数据001|8000000040|11111111111111111111|11|0|||测试数据001|8000000040|11111111111111111111|
14432||||P997312001201800000039|181205|许露露|8000000613|84757435345|11|1|06||许露露|8000000613|84757435345|
14433||||P997308007201800000013|181207|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14434||||P997308007201800000013|181207|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14435||||P997308007201800000014|181210|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14436||||P997308007201800000014|181210|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14437||||P997308007201800000014|181210|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14438||||P997308007201800000014|181210|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14439||||P997308007201800000013|181207|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14440||||P997308007201800000013|181207|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14441||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14442||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14443||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14444||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14445||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14446||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14447||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14448||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14449||||P997308007201800000015|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14450||||P997308007201800000016|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14451||||P997308007201800000016|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14452||||P997308007201800000016|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14453||||P997308007201800000016|181213|非转基因大胖玉米科技股份有限公司|8000000272|8000000272|11|0|||非转基因大胖玉米科技股份有限公司|8000000272|8000000272|
14454||||P997312001201800000040|181217|许露露|8000000613|84757435345|11|1|06||许露露|8000000613|84757435345|
14455||||P997312001201800000041|181217|许露露|8000000613|84757435345|11|1|06||许露露|8000000613|84757435345|
14456||||P997312001201800000042|181228|许露露|8000000656|450937409579043|11|1|08||许露露|8000000656|450937409579043|
14457||||P997308008201900000001|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14458||||P997308008201900000001|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14459||||P997308008201900000002|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14460||||P997308008201900000004|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14461||||P997308008201900000004|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14462||||P997308008201900000004|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14463||||P997308008201900000003|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14464||||P997308008201900000003|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14465||||P997308008201900000003|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
14466||||P997308008201900000003|190114|许露露|8000000675|893569347950|11|1|07||许露露|8000000675|893569347950|
