|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
12713|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12714|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12715|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12716|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12717|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12718|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12719|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12720|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12721|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12722|||||P997307101201800000004|T997307101201800000005|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12723|||||P997307101201800000004|T997307101201800000006|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-01|
12724|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12725|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12726|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12727|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12728|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12729|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12730|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12731|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12732|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12733|||||P997307101201800000004|T997307101201800000005|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12734|||||P997307101201800000004|T997307101201800000006|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-01|
12735|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12736|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12737|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12738|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12739|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12740|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12741|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12742|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12743|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12744|||||P997307101201800000004|T997307101201800000005|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12745|||||P997307101201800000004|T997307101201800000006|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-01|
12746|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12747|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12748|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12749|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12750|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12751|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12752|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12753|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12754|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12755|||||P997307101201800000004|T997307101201800000005|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12756|||||P997307101201800000004|T997307101201800000006|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-01|
12757|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12758|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12759|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12760|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12761|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12762|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12763|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12764|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12765|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12766|||||P997307101201800000004|T997307101201800000005|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12767|||||P997307101201800000004|T997307101201800000006|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-01|
12768|||||P997307101201800000004|T997307101201800000007|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-02|
12769|||||P997307101201800000004|T997307101201800000008|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-03|
12770|||||P997307101201800000004|T997307101201800000009|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-04|
12771|||||P997307101201800000004|T997307101201800000010|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-05|
12772|||||P997307101201800000004|T997307101201800000011|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-06|
12773|||||P997307101201800000004|T997307101201800000012|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-07|
12774|||||P997307101201800000004|T997307101201800000013|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-08|
12775|||||P997307101201800000004|T997307101201800000014|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-09|
12776|||||P997307101201800000004|T997307101201800000015|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000004-10|
12777|||||P997307101201800000004|T997307101201800000005|181009|狗十三-李玩|8000000517|02|41231234|07101||||||||||||
12778|||||P997307101201800000004|T997307101201800000006|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-01|
12779|||||P997307101201800000004|T997307101201800000007|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-02|
12780|||||P997307101201800000004|T997307101201800000008|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-03|
12781|||||P997307101201800000004|T997307101201800000009|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-04|
12782|||||P997307101201800000004|T997307101201800000010|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-05|
12783|||||P997307101201800000004|T997307101201800000011|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-06|
12784|||||P997307101201800000004|T997307101201800000012|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-07|
12785|||||P997307101201800000004|T997307101201800000013|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-08|
12786|||||P997307101201800000004|T997307101201800000014|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-09|
12787|||||P997307101201800000004|T997307101201800000015|181009|狗十三-李玩|8000000517|02|41231234|07101|||||||||||P997307101201800000004-10|
12788|||||P997307101201800000005|T997307101201800000016|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12789|||||P997307101201800000006|T997307101201800000017|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12790|||||P997307101201800000007|T997307101201800000019|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12791|||||P997307101201800000007|T997307101201800000020|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000007-01|
12792|||||P997307101201800000007|T997307101201800000019|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12793|||||P997307101201800000007|T997307101201800000020|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000007-01|
12794|||||P997307101201800000008|T997307101201800000021|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12795|||||P997307101201800000008|T997307101201800000022|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000008-01|
12796|||||P997307101201800000008|T997307101201800000021|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12797|||||P997307101201800000008|T997307101201800000022|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000008-01|
12798|||||P997307101201800000009|T997307101201800000023|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12799|||||P997307101201800000009|T997307101201800000024|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000009-01|
12800|||||P997307101201800000009|T997307101201800000023|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12801|||||P997307101201800000009|T997307101201800000024|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000009-01|
12802|||||P997307101201800000010|T997307101201800000025|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12803|||||P997307101201800000011|T997307101201800000026|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12804|||||P997307101201800000011|T997307101201800000027|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000011-01|
12805|||||P997307101201800000011|T997307101201800000026|181009|狗十三|8000000517|01|51321321432513|07101||||||||||||
12806|||||P997307101201800000011|T997307101201800000027|181009|狗十三|8000000517|01|51321321432513|07101|||||||||||P997307101201800000011-01|
12807|||||P997307101201800000012|T997307101201800000029|181012|太平科技保险股份有限公司|8000000523|12|1298476jsr9872|07101||||||||||||
12808|||||P997307101201800000013|T997307101201800000031|181120|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101||||||||||||
12809|||||P997307101201900000001|T997307101201900000002|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101||||||||||||
12810|||||P997307101201900000001|T997307101201900000005|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101|||||||||||P997307101201900000001-01|
12811|||||P997307101201900000002|T997307101201900000003|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101||||||||||||
12812|||||P997307101201900000002|T997307101201900000004|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101|||||||||||P997307101201900000002-01|
12813|||||P997307101201900000002|T997307101201900000003|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101||||||||||||
12814|||||P997307101201900000002|T997307101201900000004|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101|||||||||||P997307101201900000002-01|
12815|||||P997307101201900000001|T997307101201900000002|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101||||||||||||
12816|||||P997307101201900000001|T997307101201900000005|190411|非转基因大胖羊腿科技股份有限公司|8000000118|12|5113074170351028G|07101|||||||||||P997307101201900000001-01|
12817|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12818|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12819|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12820|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12821|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12822|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12823|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12824|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12825|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12826|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12827|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12828|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12829|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12830|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12831|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12832|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12833|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12834|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12835|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12836|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12837|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12838|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12839|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12840|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12841|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12842|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12843|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12844|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12845|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12846|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12847|||||P997307101201900000003|T997307101201900000010|190514|魏无羡|8000000420|02|431514514|07101||||||||||||
12848|||||P997307101201900000003|T997307101201900000011|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-01|
12849|||||P997307101201900000003|T997307101201900000012|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-02|
12850|||||P997307101201900000003|T997307101201900000013|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-03|
12851|||||P997307101201900000003|T997307101201900000014|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-04|
12852|||||P997307101201900000003|T997307101201900000015|190514|魏无羡|8000000420|02|431514514|07101|||||||||||P997307101201900000003-05|
12853|||||P997307201201800000002|T997307201201800000001|181122|watermelon|8000000043|03|21345678|07201||||||||||||
12854|||||P997307201201800000001|T997307201201800000002|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12855|||||P997307201201800000001|T997307201201800000003|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-01|
12856|||||P997307201201800000001|T997307201201800000004|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-02|
12857|||||P997307201201800000001|T997307201201800000005|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-03|
12858|||||P997307201201800000001|T997307201201800000002|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12859|||||P997307201201800000001|T997307201201800000003|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-01|
12860|||||P997307201201800000001|T997307201201800000004|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-02|
12861|||||P997307201201800000001|T997307201201800000005|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-03|
12862|||||P997307201201800000001|T997307201201800000002|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12863|||||P997307201201800000001|T997307201201800000003|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-01|
12864|||||P997307201201800000001|T997307201201800000004|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-02|
12865|||||P997307201201800000001|T997307201201800000005|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-03|
12866|||||P997307201201800000001|T997307201201800000002|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12867|||||P997307201201800000001|T997307201201800000003|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-01|
12868|||||P997307201201800000001|T997307201201800000004|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-02|
12869|||||P997307201201800000001|T997307201201800000005|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000001-03|
12870|||||P997307201201800000003|T997307201201800000007|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12871|||||P997307201201800000003|T997307201201800000034|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000003-01|
12872|||||P997307201201800000004|T997307201201800000008|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12873|||||P997307201201800000005|T997307201201800000009|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12874|||||P997307201201800000005|T997307201201800000010|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000005-01|
12875|||||P997307201201800000005|T997307201201800000009|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12876|||||P997307201201800000005|T997307201201800000010|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000005-01|
12877|||||P997307201201800000006|T997307201201800000011|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12878|||||P997307201201800000006|T997307201201800000012|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000006-01|
12879|||||P997307201201800000006|T997307201201800000011|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12880|||||P997307201201800000006|T997307201201800000012|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000006-01|
12881|||||P997307201201800000007|T997307201201800000013|181122|watermelon|8000000043|03|21345678|07201||||||||||||
12882|||||P997307201201800000007|T997307201201800000014|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-01|
12883|||||P997307201201800000007|T997307201201800000015|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-02|
12884|||||P997307201201800000007|T997307201201800000013|181122|watermelon|8000000043|03|21345678|07201||||||||||||
12885|||||P997307201201800000007|T997307201201800000014|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-01|
12886|||||P997307201201800000007|T997307201201800000015|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-02|
12887|||||P997307201201800000007|T997307201201800000013|181122|watermelon|8000000043|03|21345678|07201||||||||||||
12888|||||P997307201201800000007|T997307201201800000014|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-01|
12889|||||P997307201201800000007|T997307201201800000015|181122|watermelon|8000000043|03|21345678|07201|||||||||||P997307201201800000007-02|
12890|||||P997307201201800000008|T997307201201800000016|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12891|||||P997307201201800000009|T997307201201800000017|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12892|||||P997307201201800000010|T997307201201800000018|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12893|||||P997307201201800000011|T997307201201800000019|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12894|||||P997307201201800000012|T997307201201800000022|181123|许露露|8000000585|02|0937490324034324|07201||||||||||||
12895|||||P997307201201800000013|T997307201201800000023|181123|许露露|8000000585|02|0937490324034324|07201||||||||||||
12896|||||P997307201201800000013|T997307201201800000024|181123|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000013-01|
12897|||||P997307201201800000013|T997307201201800000023|181123|许露露|8000000585|02|0937490324034324|07201||||||||||||
12898|||||P997307201201800000013|T997307201201800000024|181123|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000013-01|
12899|||||P997307201201800000014|T997307201201800000025|181123|许露露|8000000585|02|0937490324034324|07201||||||||||||
12900|||||P997307201201800000015|T997307201201800000026|181123|许露露|8000000585|02|0937490324034324|07201||||||||||||
12901|||||P997307201201800000019|T997307201201800000027|181123|个人恶性肿瘤住院医疗保险|8000000586|01|440302198803123232|07201||||||||||||
12902|||||P997307201201800000016|T997307201201800000032|181123|个人恶性肿瘤住院医疗从共|8000000592|01|440302197005183232|07201||||||||||||
12903|||||P997307201201800000016|T997307201201800000033|181123|个人恶性肿瘤住院医疗从共|8000000592|01|440302197005183232|07201|||||||||||P997307201201800000016-01|
12904|||||P997307201201800000016|T997307201201800000032|181123|个人恶性肿瘤住院医疗从共|8000000592|01|440302197005183232|07201||||||||||||
12905|||||P997307201201800000016|T997307201201800000033|181123|个人恶性肿瘤住院医疗从共|8000000592|01|440302197005183232|07201|||||||||||P997307201201800000016-01|
12906|||||P997307201201800000003|T997307201201800000007|181122|许露露|8000000585|02|0937490324034324|07201||||||||||||
12907|||||P997307201201800000003|T997307201201800000034|181122|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000003-01|
12908|||||P997307201201800000023|T997307201201800000038|181127|watermelon|8000000043|03|8000000043|07201||||||||||||
12909|||||P997307201201800000024|T997307201201800000039|181127|许露露|8000000597|02|38957945904759043|07201||||||||||||
12910|||||P997307201201800000022|T997307201201800000040|181127|软通ZH|8000000067|02|12444123|07201||||||||||||
12911|||||P997307201201800000025|T997307201201800000041|181127|个人恶性肿瘤住院银保|8000000591|09|1230984210934|07201||||||||||||
12912|||||P997307201201800000025|T997307201201800000042|181127|个人恶性肿瘤住院银保|8000000591|09|1230984210934|07201|||||||||||P997307201201800000025-01|
12913|||||P997307201201800000025|T997307201201800000041|181127|个人恶性肿瘤住院银保|8000000591|09|1230984210934|07201||||||||||||
12914|||||P997307201201800000025|T997307201201800000042|181127|个人恶性肿瘤住院银保|8000000591|09|1230984210934|07201|||||||||||P997307201201800000025-01|
12915|||||P997307201201800000026|T997307201201800000043|181127|许露露|8000000585|02|0937490324034324|07201||||||||||||
12916|||||P997307201201800000026|T997307201201800000044|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-01|
12917|||||P997307201201800000026|T997307201201800000045|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-02|
12918|||||P997307201201800000026|T997307201201800000043|181127|许露露|8000000585|02|0937490324034324|07201||||||||||||
12919|||||P997307201201800000026|T997307201201800000044|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-01|
12920|||||P997307201201800000026|T997307201201800000045|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-02|
12921|||||P997307201201800000026|T997307201201800000043|181127|许露露|8000000585|02|0937490324034324|07201||||||||||||
12922|||||P997307201201800000026|T997307201201800000044|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-01|
12923|||||P997307201201800000026|T997307201201800000045|181127|许露露|8000000585|02|0937490324034324|07201|||||||||||P997307201201800000026-02|
12924|||||P997307201201800000027|T997307201201800000046|181128|许露露|8000000597|02|38957945904759043|07201||||||||||||
12925|||||P997307201201800000027|T997307201201800000047|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-01|
12926|||||P997307201201800000027|T997307201201800000048|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-02|
12927|||||P997307201201800000027|T997307201201800000046|181128|许露露|8000000597|02|38957945904759043|07201||||||||||||
12928|||||P997307201201800000027|T997307201201800000047|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-01|
12929|||||P997307201201800000027|T997307201201800000048|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-02|
12930|||||P997307201201800000027|T997307201201800000046|181128|许露露|8000000597|02|38957945904759043|07201||||||||||||
12931|||||P997307201201800000027|T997307201201800000047|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-01|
12932|||||P997307201201800000027|T997307201201800000048|181128|许露露|8000000597|02|38957945904759043|07201|||||||||||P997307201201800000027-02|
12933|||||P997307201201800000028|T997307201201800000049|181128|许露露|8000000605|03|98689907070|07201||||||||||||
12934|||||P997307201201800000029|T997307201201800000050|181128|许露露|8000000606|02|98456894359035|07201||||||||||||
12935|||||P997307201201800000030|T997307201201800000051|181128|许露露|8000000607|02|8375903479597045|07201||||||||||||
12936|||||P997307201201800000031|T997307201201800000052|181128|恶性肿瘤住院医疗UAT|8000000608|09|10928498073498|07201||||||||||||
